id,name,sku,alternate_names,category_id,short_description,description,dosage,price,is_blend,ingredients,research_applications
 2eb2f1ed-b889-4f77-b375-c8cf048e841d,"GDF-8 (1mg)",YPB-GH-005,"",0d45a30b-2bf0-4142-a253-8e8ae7995f5e,"Premium lyophilized GDF-8 (1mg) for advanced general health research applications.","Premium lyophilized GDF-8 (1mg) for advanced general health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","1mg",95.00,false,"","general health, gdf-8, wellness research, cellular health, longevity studies, metabolic health, lyophilized, reconstitution required"
 a96ded78-97a4-40cc-9f4d-46b9f4c5743a,"GHK-Cu (100mg)",YPB-REC-006,"",ccdfc037-7ac2-47f4-a8b3-4fe9a28092d9,"Premium lyophilized GHK-Cu (100mg) for advanced recovery research applications.","Premium lyophilized GHK-Cu (100mg) for advanced recovery research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","100mg",207.00,false,"","recovery, ghk-c, tissue repair, regenerative medicine, injury recovery, lyophilized, reconstitution required"
 9a0472ac-5a6b-46ef-a781-281e0df3b5be,"GHK-Cu (50mg)",YPB-REC-005,"",ccdfc037-7ac2-47f4-a8b3-4fe9a28092d9,"Premium lyophilized GHK-Cu (50mg) for advanced recovery research applications.","Premium lyophilized GHK-Cu (50mg) for advanced recovery research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","50mg",207.00,false,"","recovery, ghk-c, tissue repair, regenerative medicine, injury recovery, lyophilized, reconstitution required"
 88f714a0-56a5-4fb3-b9e6-fc84c70347a6,"GHRP-2 (10mg)",YPB-FIT-021,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized GHRP-2 (10mg) for advanced fitness & performance research applications.","Premium lyophilized GHRP-2 (10mg) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",125.00,false,"","fitness and performance, ghrp-2, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 3bbd28a2-a038-457b-9889-4b745567ff5f,"GHRP-6 Acetate (10mg)",YPB-FIT-004,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized GHRP-6 Acetate (10mg) for advanced fitness & performance research applications.","Premium lyophilized GHRP-6 Acetate (10mg) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",125.00,false,"","fitness and performance, ghrp-6 a, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 c997cfc4-1860-4fdb-b757-fb77c9d586c4,"GHRP-6 Acetate (5mg)",YPB-FIT-005,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized GHRP-6 Acetate (5mg) for advanced fitness & performance research applications.","Premium lyophilized GHRP-6 Acetate (5mg) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",125.00,false,"","fitness and performance, ghrp-6 a, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 63d0aa7a-e100-4a26-9ce3-9d39badc34d8,"GLOW GHK-Cu (45mg) / BPC-157 (10mg) / TB500 (10mg)",YPB-BLD-006,"",6ccaa18b-fb85-43b5-a8d8-61ac7ab504f7,"Premium lyophilized GLOW GHK-Cu (45mg) / BPC-157 (10mg) / TB500 (10mg) for advanced blends research applications.","Premium lyophilized GLOW GHK-Cu (45mg) / BPC-157 (10mg) / TB500 (10mg) for advanced blends research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","45mg, 10mg, 10mg",165.00,true,"GHK-Cu (45mg);BPC-157 (10mg);TB500 (10mg)","blends, glow ghk-c, bpc-157, tb500, combination therapy, lyophilized, reconstitution required"
 784b9f36-835e-413d-abe2-461df224856d,"GLOW GHK-Cu (50mg) / BPC-157 (10mg) / TB500 (10mg)",YPB-BLD-007,"",6ccaa18b-fb85-43b5-a8d8-61ac7ab504f7,"Premium lyophilized GLOW GHK-Cu (50mg) / BPC-157 (10mg) / TB500 (10mg) for advanced blends research applications.","Premium lyophilized GLOW GHK-Cu (50mg) / BPC-157 (10mg) / TB500 (10mg) for advanced blends research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","50mg, 10mg, 10mg",297.00,true,"GHK-Cu (50mg);BPC-157 (10mg);TB500 (10mg)","blends, glow ghk-c, bpc-157, tb500, combination therapy, lyophilized, reconstitution required"
 0f26f392-1744-482f-ada8-f0596fd895a0,"GLP-1 (10mg)",YPB-GLP-003,"",97c4d1a0-acac-44ac-8e56-34691862627d,"Premium lyophilized GLP-1 (10mg) for advanced glp-1 peptides research applications.","Premium lyophilized GLP-1 (10mg) for advanced glp-1 peptides research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",245.00,false,"","glp-1, weight loss research, diabetes studies, appetite control, lyophilized, reconstitution required"
 bdeb4b21-2289-4658-b17f-3d0f38649a5a,"GLP-1 (3mg)",YPB-GLP-001,"",97c4d1a0-acac-44ac-8e56-34691862627d,"Premium lyophilized GLP-1 (3mg) for advanced glp-1 peptides research applications.","Premium lyophilized GLP-1 (3mg) for advanced glp-1 peptides research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","3mg",245.00,false,"","glp-1, weight loss research, diabetes studies, appetite control, lyophilized, reconstitution required"
 e8a42c28-e529-4f28-91b0-bb534ca82af7,"GLP-1 (5mg)",YPB-GLP-002,"",97c4d1a0-acac-44ac-8e56-34691862627d,"Premium lyophilized GLP-1 (5mg) for advanced glp-1 peptides research applications.","Premium lyophilized GLP-1 (5mg) for advanced glp-1 peptides research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",245.00,false,"","glp-1, weight loss research, diabetes studies, appetite control, lyophilized, reconstitution required"
 c103b14f-c212-40c2-bb79-489907885254,"GLP-1 S (3mg) x 30 Tablets",YPB-GLP-012,"",97c4d1a0-acac-44ac-8e56-34691862627d,"Research-grade GLP-1 S (3mg) x 30 Tablets in convenient tablet form for glp-1 peptides studies.","Research-grade GLP-1 S (3mg) x 30 Tablets in convenient tablet form for glp-1 peptides studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","3mg",281.75,false,"","glp-1 s, weight loss research, diabetes studies, appetite control, tablet form, convenient dosing"
 4973c921-5a36-4227-a001-5b23292e6001,"GLP-1 S (5mg) / SLU-PP-332 (1mg) x 30 Tablets",YPB-GLP-013,"",97c4d1a0-acac-44ac-8e56-34691862627d,"Research-grade GLP-1 S (5mg) / SLU-PP-332 (1mg) x 30 Tablets in convenient tablet form for glp-1 peptides studies.","Research-grade GLP-1 S (5mg) / SLU-PP-332 (1mg) x 30 Tablets in convenient tablet form for glp-1 peptides studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg, 1mg",281.75,true,"GLP-1 S (5mg);SLU-PP-332 (1mg) x 30 Tablets","glp-1 s, slu-pp-332, weight loss research, diabetes studies, appetite control, tablet form, convenient dosing"
 82539a63-f98b-4ec4-9990-a900706b1b2e,"GLP-1 S (5mg) / Tesofensine (500mcg) x 30 Tablets",YPB-GLP-014,"",97c4d1a0-acac-44ac-8e56-34691862627d,"Research-grade GLP-1 S (5mg) / Tesofensine (500mcg) x 30 Tablets in convenient tablet form for glp-1 peptides studies.","Research-grade GLP-1 S (5mg) / Tesofensine (500mcg) x 30 Tablets in convenient tablet form for glp-1 peptides studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg, 500mcg",225.40,true,"GLP-1 S (5mg);Tesofensine (500mcg) x 30 Tablets","glp-1 s, weight loss research, diabetes studies, appetite control, tablet form, convenient dosing"
 2574a893-fe07-4bc1-8257-e8a8e90813d7,"Glutathione (1500mg)",YPB-GH-006,"",0d45a30b-2bf0-4142-a253-8e8ae7995f5e,"Premium lyophilized Glutathione (1500mg) for advanced general health research applications.","Premium lyophilized Glutathione (1500mg) for advanced general health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","1500mg",171.00,false,"","general health, wellness research, cellular health, longevity studies, metabolic health, lyophilized, reconstitution required"
 e50c452d-e839-4a16-9461-afa08a851735,"Glutathione (600mg)",YPB-GH-007,"",0d45a30b-2bf0-4142-a253-8e8ae7995f5e,"Premium lyophilized Glutathione (600mg) for advanced general health research applications.","Premium lyophilized Glutathione (600mg) for advanced general health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","600mg",95.00,false,"","general health, wellness research, cellular health, longevity studies, metabolic health, lyophilized, reconstitution required"
 3a18c467-706e-489b-a544-e3a44f4351ad,"HGH (191AA) (10iu)",YPB-FIT-006,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized HGH (191AA) (10iu) for advanced fitness & performance research applications.","Premium lyophilized HGH (191AA) (10iu) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","191AA, 10iu",125.00,false,"","fitness and performance, hgh, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 df4d492a-563a-417b-9afe-bb867c606637,"HGH (191AA) (15iu)",YPB-FIT-007,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized HGH (191AA) (15iu) for advanced fitness & performance research applications.","Premium lyophilized HGH (191AA) (15iu) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","191AA, 15iu",125.00,false,"","fitness and performance, hgh, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 fea8d81a-6979-4b3d-8f53-1a41a6a06f43,"Hexarelin Acetate (5mg)",YPB-FIT-016,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized Hexarelin Acetate (5mg) for advanced fitness & performance research applications.","Premium lyophilized Hexarelin Acetate (5mg) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",125.00,false,"","fitness and performance, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 e9935f32-c240-4e1a-8844-fd1c64ec07dd,"Humanin (10mg)",YPB-GH-020,"",0d45a30b-2bf0-4142-a253-8e8ae7995f5e,"Premium lyophilized Humanin (10mg) for advanced general health research applications.","Premium lyophilized Humanin (10mg) for advanced general health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",95.00,false,"","general health, wellness research, cellular health, longevity studies, metabolic health, lyophilized, reconstitution required"
 4673ce50-a256-4370-8b57-9f291341e7a9,"IGF-1 LR3",IGF1LR3-1MG,"Long R3 IGF-1;IGF-1 Long R3",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Growth factor for muscle development","IGF-1 LR3 is a modified version of insulin-like growth factor-1 that has enhanced stability and potency. It promotes muscle growth, improves recovery, and enhances fat metabolism.","20-60mcg daily for 4 weeks",120.00,false,"","Muscle growth, recovery enhancement, fat loss"
 c85680cd-372e-4eb1-a6af-0f41ffd011c9,"IGF-1LR3 (0.1mg)",YPB-FIT-008,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized IGF-1LR3 (0.1mg) for advanced fitness & performance research applications.","Premium lyophilized IGF-1LR3 (0.1mg) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","0.1mg",100.00,false,"","fitness and performance, igf-1lr3, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 a75160bc-dec2-4c4c-9e99-291167cc9f32,"IGF-1LR3 (1mg)",YPB-FIT-009,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized IGF-1LR3 (1mg) for advanced fitness & performance research applications.","Premium lyophilized IGF-1LR3 (1mg) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","1mg",125.00,false,"","fitness and performance, igf-1lr3, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 20aa56ad-c145-47b6-8745-6afaeb2d0115,"IGF-DES (0.1mg)",YPB-FIT-010,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized IGF-DES (0.1mg) for advanced fitness & performance research applications.","Premium lyophilized IGF-DES (0.1mg) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","0.1mg",100.00,false,"","fitness and performance, igf-des, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 a743be0a-8fc5-412f-a0ad-46bcd00d8dbf,"Ipamorelin (10mg)",YPB-FIT-011,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized Ipamorelin (10mg) for advanced fitness & performance research applications.","Premium lyophilized Ipamorelin (10mg) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",125.00,false,"","fitness and performance, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 9176a096-46a1-49e5-89bf-67103abd249d,"Ivermectin (12mg) x 60 Tablets",YPB-GH-008,"",0d45a30b-2bf0-4142-a253-8e8ae7995f5e,"Research-grade Ivermectin (12mg) x 60 Tablets in convenient tablet form for general health studies.","Research-grade Ivermectin (12mg) x 60 Tablets in convenient tablet form for general health studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","12mg",109.25,false,"","general health, wellness research, cellular health, longevity studies, metabolic health, tablet form, convenient dosing"
 bfe092e7-0ea9-43a1-9d4f-4d9829356223,"KLOW - GHK-Cu (50mg) / KPV (10mg) / BPC-157 (10mg) / TB500 (10mg)",YPB-BLD-008,"",6ccaa18b-fb85-43b5-a8d8-61ac7ab504f7,"Premium lyophilized KLOW - GHK-Cu (50mg) / KPV (10mg) / BPC-157 (10mg) / TB500 (10mg) for advanced blends research applications.","Premium lyophilized KLOW - GHK-Cu (50mg) / KPV (10mg) / BPC-157 (10mg) / TB500 (10mg) for advanced blends research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","50mg, 10mg, 10mg, 10mg",297.00,true,"- GHK-Cu (50mg);KPV (10mg);BPC-157 (10mg);TB500 (10mg)","blends, klow - ghk-c, kpv, bpc-157, tb500, combination therapy, lyophilized, reconstitution required"
 4876d54a-a474-40a3-9e8b-9bf712bb6e1a,"KPV (10mg)",YPB-REC-007,"",ccdfc037-7ac2-47f4-a8b3-4fe9a28092d9,"Premium lyophilized KPV (10mg) for advanced recovery research applications.","Premium lyophilized KPV (10mg) for advanced recovery research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",115.00,false,"","recovery, kpv, tissue repair, regenerative medicine, injury recovery, lyophilized, reconstitution required"
 e42f0bbb-1904-4052-891c-7c76a151b167,"Khavinson Peptides Set",YPB-GH-017,"",0d45a30b-2bf0-4142-a253-8e8ae7995f5e,"Premium lyophilized Khavinson Peptides Set for advanced general health research applications.","Premium lyophilized Khavinson Peptides Set for advanced general health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","",95.00,false,"","general health, wellness research, cellular health, longevity studies, metabolic health, lyophilized, reconstitution required"
 38d3a9f9-2bb7-4c56-9f1a-d1395fe682ba,"Kisspeptin-10 (10mg)",YPB-SH-004,"",f8c9973e-0757-4f18-b547-d8ffbba68a46,"Premium lyophilized Kisspeptin-10 (10mg) for advanced sexual health research applications.","Premium lyophilized Kisspeptin-10 (10mg) for advanced sexual health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",145.00,false,"","sexual health, libido research, sexual function, hormone optimization, reproductive health, lyophilized, reconstitution required"
 b41b6930-e1df-4a6b-8d2f-a89b85120649,"Kisspeptin-10 (5mg)",YPB-SH-003,"",f8c9973e-0757-4f18-b547-d8ffbba68a46,"Premium lyophilized Kisspeptin-10 (5mg) for advanced sexual health research applications.","Premium lyophilized Kisspeptin-10 (5mg) for advanced sexual health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",145.00,false,"","sexual health, libido research, sexual function, hormone optimization, reproductive health, lyophilized, reconstitution required"
 42710d69-624c-46c7-a089-fc2f922f4459,"LL-37 (10mg)",YPB-REC-010,"",ccdfc037-7ac2-47f4-a8b3-4fe9a28092d9,"Premium lyophilized LL-37 (10mg) for advanced recovery research applications.","Premium lyophilized LL-37 (10mg) for advanced recovery research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",115.00,false,"","recovery, ll-37, tissue repair, regenerative medicine, injury recovery, lyophilized, reconstitution required"
 6905ccba-cafe-4a19-9d3b-66cf7d331e7b,"LL37 (5mg)",YPB-BRM-008,"",a9828eaa-3da0-4c62-8b7f-c083fc853525,"Premium lyophilized LL37 (5mg) for advanced brain & mood research applications.","Premium lyophilized LL37 (5mg) for advanced brain & mood research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",135.00,false,"","brain and mood, ll37, nootropics, cognitive enhancement, neuroprotection, brain health, lyophilized, reconstitution required"
 fe85a1fc-a1a2-4846-98c8-45dc7ab663fb,"LYSINE-PROLINE-VALINE (10mg)",YPB-GH-009,"",0d45a30b-2bf0-4142-a253-8e8ae7995f5e,"Premium lyophilized LYSINE-PROLINE-VALINE (10mg) for advanced general health research applications.","Premium lyophilized LYSINE-PROLINE-VALINE (10mg) for advanced general health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",95.00,false,"","general health, lysine-proline-valine, wellness research, cellular health, longevity studies, metabolic health, lyophilized, reconstitution required"
 e151aeb4-50cf-41ad-9f96-066f68f704b4,"Larazotide (10mg)",YPB-REC-012,"",ccdfc037-7ac2-47f4-a8b3-4fe9a28092d9,"Premium lyophilized Larazotide (10mg) for advanced recovery research applications.","Premium lyophilized Larazotide (10mg) for advanced recovery research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",115.00,false,"","recovery, tissue repair, regenerative medicine, injury recovery, lyophilized, reconstitution required"
 59a21497-79aa-4edc-9d5b-ffcd9066bb4d,"Liraglutide (3mg)",YPB-GLP-015,"",97c4d1a0-acac-44ac-8e56-34691862627d,"Premium lyophilized Liraglutide (3mg) for advanced glp-1 peptides research applications.","Premium lyophilized Liraglutide (3mg) for advanced glp-1 peptides research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","3mg",245.00,false,"","weight loss research, diabetes studies, appetite control, lyophilized, reconstitution required"
 45a919d2-c935-467e-bbd7-8c3b355decbe,"MGF (2mg)",YPB-FIT-022,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized MGF (2mg) for advanced fitness & performance research applications.","Premium lyophilized MGF (2mg) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","2mg",125.00,false,"","fitness and performance, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 b6efc267-6f7f-4beb-a541-499a1a3dfe70,"MK-677 (25mg) x 30 Tablets",YPB-FIT-013,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Research-grade MK-677 (25mg) x 30 Tablets in convenient tablet form for fitness & performance studies.","Research-grade MK-677 (25mg) x 30 Tablets in convenient tablet form for fitness & performance studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","25mg",186.88,false,"","fitness and performance, mk-677, muscle growth, performance enhancement, athletic research, body composition, tablet form, convenient dosing"
 c1178e02-476e-4f22-943d-bc1cb83f0974,"MOTS-c (10mg)",YPB-FIT-014,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized MOTS-c (10mg) for advanced fitness & performance research applications.","Premium lyophilized MOTS-c (10mg) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",125.00,false,"","fitness and performance, mots-, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 1cd8a89d-9868-451b-965b-d6ee51d061d9,"MOTS-c (5mg)",YPB-WM-009,"",c9fd4370-fff7-4cf2-a613-b355097eebd5,"Premium lyophilized MOTS-c (5mg) for advanced weight management research applications.","Premium lyophilized MOTS-c (5mg) for advanced weight management research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",155.00,false,"","weight management, mots-, fat loss research, obesity studies, metabolic rate, body composition, lyophilized, reconstitution required"
